id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
8133,Rueda,Valladolid,Castilla y León,47139,https://rueda.ayuntamientosdevalladolid.es,,,,,
8134,Saelices de Mayorga,Valladolid,Castilla y León,47140,https://saelicesdemayorga.ayuntamientosdevalladolid.es,,,,,
8135,Salvador de Zapardiel,Valladolid,Castilla y León,47141,https://salvadordezapardiel.ayuntamientosdevalladolid.es,,,,,
8136,San Cebrián de Mazote,Valladolid,Castilla y León,47142,https://sancebriandemazote.ayuntamientosdevalladolid.es,,,,,
8137,San Llorente,Valladolid,Castilla y León,47143,https://sanllorente.ayuntamientosdevalladolid.es,,,,,
8138,San Martín de Valvení,Valladolid,Castilla y León,47144,https://sanmartindevalveni.ayuntamientosdevalladolid.es,,,,,
8139,San Miguel del Arroyo,Valladolid,Castilla y León,47145,https://sanmigueldelarroyo.ayuntamientosdevalladolid.es,,,,,
8140,San Miguel del Pino,Valladolid,Castilla y León,47146,https://sanmigueldelpino.ayuntamientosdevalladolid.es,,,,,
8141,San Pablo de la Moraleja,Valladolid,Castilla y León,47147,https://sanpablodelamoraleja.ayuntamientosdevalladolid.es,,,,,
8142,San Pedro de Latarce,Valladolid,Castilla y León,47148,https://sanpedrodelatarce.ayuntamientosdevalladolid.es,,,,,
8143,San Pelayo,Valladolid,Castilla y León,47149,https://sanpelayo.ayuntamientosdevalladolid.es,,,,,
8144,San Román de Hornija,Valladolid,Castilla y León,47150,https://sanromandehornija.ayuntamientosdevalladolid.es,,,,,
8145,San Salvador,Valladolid,Castilla y León,47151,https://sansalvador.ayuntamientosdevalladolid.es,,,,,
8146,San Vicente del Palacio,Valladolid,Castilla y León,47156,https://sanvicentedelpalacio.ayuntamientosdevalladolid.es,,,,,
8147,Santa Eufemia del Arroyo,Valladolid,Castilla y León,47152,https://santaeufemiadelarroyo.ayuntamientosdevalladolid.es,,,,,
8148,Santervás de Campos,Valladolid,Castilla y León,47153,https://santervasdecampos.ayuntamientosdevalladolid.es,,,,,
8149,Santibáñez de Valcorba,Valladolid,Castilla y León,47154,https://santibanezdevalcorba.ayuntamientosdevalladolid.es,,,,,
8150,Santovenia de Pisuerga,Valladolid,Castilla y León,47155,https://santoveniadepisuerga.ayuntamientosdevalladolid.es,,,,,
8151,Sardón de Duero,Valladolid,Castilla y León,47157,https://sardondeduero.ayuntamientosdevalladolid.es,,,,,
8152,La Seca,Valladolid,Castilla y León,47158,https://laseca.ayuntamientosdevalladolid.es,,,,,
8153,Serrada,Valladolid,Castilla y León,47159,https://serrada.ayuntamientosdevalladolid.es,,,,,
8154,Siete Iglesias de Trabancos,Valladolid,Castilla y León,47160,https://sieteiglesiasdetrabancos.ayuntamientosdevalladolid.es,,,,,
8155,Simancas,Valladolid,Castilla y León,47161,https://aytosimancas.es,,,,,
8156,Tamariz de Campos,Valladolid,Castilla y León,47162,https://tamarizdecampos.ayuntamientosdevalladolid.es,,,,,
8157,Tiedra,Valladolid,Castilla y León,47163,https://tiedra.ayuntamientosdevalladolid.es,,,,,
8158,Tordehumos,Valladolid,Castilla y León,47164,https://tordehumos.ayuntamientosdevalladolid.es,,,,,
8159,Tordesillas,Valladolid,Castilla y León,47165,https://tordesillas.ayuntamientosdevalladolid.es,,,,,
8160,Torre de Esgueva,Valladolid,Castilla y León,47169,https://torredeesgueva.ayuntamientosdevalladolid.es,,,,,
8161,Torre de Peñafiel,Valladolid,Castilla y León,47170,https://torredepenafiel.ayuntamientosdevalladolid.es,,,,,
8162,Torrecilla de la Abadesa,Valladolid,Castilla y León,47166,https://torrecilladelaabadesa.ayuntamientosdevalladolid.es,,,,,
8163,Torrecilla de la Orden,Valladolid,Castilla y León,47167,https://torrecilladelaorden.ayuntamientosdevalladolid.es,,,,,
8164,Torrecilla de la Torre,Valladolid,Castilla y León,47168,https://torrecilladelatorre.ayuntamientosdevalladolid.es,,,,,
8165,Torrelobatón,Valladolid,Castilla y León,47171,https://torrelobaton.ayuntamientosdevalladolid.es,,,,,
8166,Torrescárcela,Valladolid,Castilla y León,47172,https://torrescarcela.ayuntamientosdevalladolid.es,,,,,
8167,Traspinedo,Valladolid,Castilla y León,47173,https://traspinedo.ayuntamientosdevalladolid.es,,,,,
8168,Trigueros del Valle,Valladolid,Castilla y León,47174,https://triguerosdelvalle.ayuntamientosdevalladolid.es,,,,,
8169,Tudela de Duero,Valladolid,Castilla y León,47175,https://tudeladeduero.ayuntamientosdevalladolid.es,,,,,
8170,La Unión de Campos,Valladolid,Castilla y León,47176,https://launiondecampos.ayuntamientosdevalladolid.es,,,,,
8171,Urones de Castroponce,Valladolid,Castilla y León,47177,https://uronesdecastroponce.ayuntamientosdevalladolid.es,,,,,
8172,Urueña,Valladolid,Castilla y León,47178,https://uruena.ayuntamientosdevalladolid.es,,,,,
8173,Valbuena de Duero,Valladolid,Castilla y León,47179,https://valbuenadeduero.ayuntamientosdevalladolid.es,,,,,
8174,Valdearcos de la Vega,Valladolid,Castilla y León,47180,https://valdearcosdelavega.ayuntamientosdevalladolid.es,,,,,
8175,Valdenebro de los Valles,Valladolid,Castilla y León,47181,https://valdenebrodelosvalles.ayuntamientosdevalladolid.es,,,,,
8176,Valdestillas,Valladolid,Castilla y León,47182,https://valdestillas.ayuntamientosdevalladolid.es,,,,,
8177,Valdunquillo,Valladolid,Castilla y León,47183,https://valdunquillo.ayuntamientosdevalladolid.es,,,,,
8178,Valladolid,Valladolid,Castilla y León,47186,https://www.valladolid.es,,,,,
8179,Valoria la Buena,Valladolid,Castilla y León,47184,https://valorialabuena.ayuntamientosdevalladolid.es,,,,,
8180,Valverde de Campos,Valladolid,Castilla y León,47185,https://valverdedecampos.ayuntamientosdevalladolid.es,,,,,
8181,Vega de Ruiponce,Valladolid,Castilla y León,47187,https://vegaderuiponce.ayuntamientosdevalladolid.es,,,,,
8182,Vega de Valdetronco,Valladolid,Castilla y León,47188,https://vegadevaldetronco.ayuntamientosdevalladolid.es,,,,,
8183,Velascálvaro,Valladolid,Castilla y León,47189,https://velascalvaro.ayuntamientosdevalladolid.es,,,,,
8184,Velilla,Valladolid,Castilla y León,47190,https://velilla.ayuntamientosdevalladolid.es,,,,,
8185,Velliza,Valladolid,Castilla y León,47191,https://velliza.ayuntamientosdevalladolid.es,,,,,
8186,Ventosa de la Cuesta,Valladolid,Castilla y León,47192,https://ventosadelacuesta.ayuntamientosdevalladolid.es,,,,,
8187,Viana de Cega,Valladolid,Castilla y León,47193,https://vianadecega.ayuntamientosdevalladolid.es,,,,,
8188,Villabáñez,Valladolid,Castilla y León,47195,https://villabanez.ayuntamientosdevalladolid.es,,,,,
8189,Villabaruz de Campos,Valladolid,Castilla y León,47196,https://villabaruzdecampos.ayuntamientosdevalladolid.es,,,,,
8190,Villabrágima,Valladolid,Castilla y León,47197,https://villabragima.ayuntamientosdevalladolid.es,,,,,
8191,Villacarralón,Valladolid,Castilla y León,47198,https://villacarralon.ayuntamientosdevalladolid.es,,,,,
8192,Villacid de Campos,Valladolid,Castilla y León,47199,https://villaciddecampos.ayuntamientosdevalladolid.es,,,,,
8193,Villaco,Valladolid,Castilla y León,47200,https://villaco.ayuntamientosdevalladolid.es,,,,,
8194,Villafrades de Campos,Valladolid,Castilla y León,47203,https://villafradesdecampos.ayuntamientosdevalladolid.es,,,,,
8195,Villafranca de Duero,Valladolid,Castilla y León,47204,https://villafrancadeduero.ayuntamientosdevalladolid.es,,,,,
8196,Villafrechós,Valladolid,Castilla y León,47205,https://villafrechos.ayuntamientosdevalladolid.es,,,,,
8197,Villafuerte,Valladolid,Castilla y León,47206,https://villafuerte.ayuntamientosdevalladolid.es,,,,,
8198,Villagarcía de Campos,Valladolid,Castilla y León,47207,https://villagarciadecampos.ayuntamientosdevalladolid.es,,,,,
8199,Villagómez la Nueva,Valladolid,Castilla y León,47208,https://villagomezlanueva.ayuntamientosdevalladolid.es,,,,,
