id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
6943,Sevilleja de la Jara,Toledo,Castilla-La Mancha,45162,https://www.sevillejadelajara.es,,,39.5743406,-4.9647281,2026-07-28 10:04:28.377057+00
6944,Sonseca,Toledo,Castilla-La Mancha,45163,https://www.sonseca.es,,,39.6797915,-3.9776083,2026-07-28 10:04:30.032979+00
6945,Sotillo de las Palomas,Toledo,Castilla-La Mancha,45164,https://www.sotillodelaspalomas.es,,,40.1040839,-4.8282918,2026-07-28 10:04:31.600693+00
6946,Talavera de la Reina,Toledo,Castilla-La Mancha,45165,https://www.talavera.es,,,39.9522413,-4.8901772,2026-07-28 10:04:33.09989+00
6947,Tembleque,Toledo,Castilla-La Mancha,45166,https://www.tembleque.es,,,39.6970824,-3.5020102,2026-07-28 10:04:34.71908+00
6948,"Toboso, El",Toledo,Castilla-La Mancha,45167,https://www.eltoboso.es,,,39.9512102,-4.835796,2026-07-28 10:04:36.361205+00
6949,Toledo,Toledo,Castilla-La Mancha,45168,https://www.toledo.es,,,39.8558913,-4.024265,2026-07-28 10:04:38.264779+00
6950,Torralba de Oropesa,Toledo,Castilla-La Mancha,45169,https://www.torralbadeoropesa.es,,,39.9340436,-5.1536888,2026-07-28 10:04:39.9082+00
6951,"Torre de Esteban Hambrán, La",Toledo,Castilla-La Mancha,45171,https://www.latorredeestebanhambran.es,,,40.1718503,-4.2157943,2026-07-28 10:04:41.566126+00
6952,Torrecilla de la Jara,Toledo,Castilla-La Mancha,45170,https://www.torrecilladelajara.es,,,39.7037025,-4.7722444,2026-07-28 10:04:43.206439+00
6953,Torrico,Toledo,Castilla-La Mancha,45172,https://www.torrico.es,,,39.8301082,-5.2270015,2026-07-28 10:04:44.702527+00
6954,Torrijos,Toledo,Castilla-La Mancha,45173,https://www.torrijos.es,,,39.9808552,-4.2842335,2026-07-28 10:04:46.162949+00
6955,Totanés,Toledo,Castilla-La Mancha,45174,https://www.totanes.es,,,39.7102971,-4.2245753,2026-07-28 10:04:47.691567+00
6956,Turleque,Toledo,Castilla-La Mancha,45175,https://www.turleque.es,,,39.6011467,-3.6139069,2026-07-28 10:04:49.221884+00
6957,Ugena,Toledo,Castilla-La Mancha,45176,https://www.ugena.es,,,40.1574161,-3.8766994,2026-07-28 10:04:50.879393+00
6958,Urda,Toledo,Castilla-La Mancha,45177,https://www.urda.es,,,39.3675974,-3.7313689,2026-07-28 10:04:52.293208+00
6959,Valdeverdeja,Toledo,Castilla-La Mancha,45179,https://www.valdeverdeja.es,,,39.7955554,-5.2450131,2026-07-28 10:04:53.894456+00
6960,Valmojado,Toledo,Castilla-La Mancha,45180,https://www.valmojado.es,,,40.2159955,-4.1014797,2026-07-28 10:04:55.324988+00
6961,Velada,Toledo,Castilla-La Mancha,45181,https://www.velada.es,,,39.9790715,-4.9779461,2026-07-28 10:04:56.765761+00
6962,"Ventas con Peña Aguilera, Las",Toledo,Castilla-La Mancha,45182,https://www.ventasconpenhaguilera.es,,,39.6175323,-4.2254904,2026-07-28 10:04:58.431549+00
